x,y,z,ap_x,ap_y,ap_tipo,dist_euclid,rssi_dbm,n_rayos,pl_min_db,delayspread_ns,refl_dom,cruces_nlos
25.98,2,1,25.9,-0.3,1,2.3013908837918,-8.61810641106339,46,54.4181064110634,5.80164538837635,0,0
25.98,4,1,25.9,-0.3,1,4.30074412166081,-13.5267275737817,49,59.3267275737817,5.34908145101516,0,0
25.98,6,1,25.9,-0.3,1,6.30050791603344,-16.7227432413266,52,62.5227432413266,5.97734689270587,0,0
25.98,8,1,25.9,-0.3,1,8.30038553321471,-19.0717313893228,44,64.8717313893228,10.065010369387,0,0
25.98,10,1,25.9,-0.3,1,10.3003106749263,-20.9249320331303,42,66.7249320331303,11.3913798404324,0,0
25.98,12,1,25.9,-0.3,1,12.3002601598503,-22.4540796841432,51,68.2540796841432,12.4541530448532,0,0
25.98,14,1,25.9,-0.3,1,14.3002237744729,-23.7552254892731,54,69.5552254892731,13.7875405286633,0,0
25.98,16,1,25.9,-0.3,1,16.3001963178362,-24.8873548426796,65,70.6873548426796,15.0863712082822,0,0
25.98,18,1,25.9,-0.3,1,18.3001748625525,-25.8892368013665,58,71.6892368013665,17.7670978332724,0,0
25.98,20,1,25.9,-0.3,1,20.3001576348559,-26.787697411191,72,72.587697411191,17.6701144724242,0,0
25.98,22,1,25.9,-0.3,1,22.3001434972962,-27.6020608043203,82,73.4020608043203,18.4398178956064,0,0
25.98,24,1,25.9,-0.3,1,24.300131686886,-28.3467043660388,68,74.1467043660388,19.4282792942937,0,0
25.98,26,1,25.9,-0.3,1,26.3001216727224,-29.0326126143904,46,74.8326126143904,21.2541505614754,0,0
25.98,28,1,25.9,-0.3,1,28.3001130739791,-29.6683659463755,38,75.4683659463755,25.3315784011171,0,0
25.98,30,1,25.9,-0.3,1,30.300105610377,-30.2607939588349,51,76.0607939588349,26.063825064449,0,0
25.98,32,1,25.9,-0.3,1,32.3000990710555,-30.8154211172478,76,76.6154211172478,22.4723949294706,0,0
25.98,34,1,25.9,-0.3,1,34.3000932943338,-31.3367791887997,108,77.1367791887997,22.7211655596908,0,0
25.98,36,1,25.9,-0.3,1,36.3000881541629,-31.8286315143973,151,77.6286315143973,21.359372367273,0,0
25.98,38,1,25.9,-0.3,1,38.3000835508227,-32.2941373623878,88,78.0941373623878,23.8292168388625,0,0
25.98,40,1,25.9,-0.3,1,40.3000794043883,-32.7359745909607,73,78.5359745909606,26.0777401289885,0,0
25.98,42,1,25.9,-0.3,1,42.3000756500506,-33.1564326923024,58,78.9564326923024,25.4232932301241,0,0
25.98,44,1,25.9,-0.3,1,44.3000722347041,-33.5574844020424,59,79.3574844020424,27.4764930784274,0,0
25.98,46,1,25.9,-0.3,1,46.3000691144193,-33.9408415365774,51,79.7408415365774,27.9797624638203,0,0
25.98,48,1,25.9,-0.3,1,48.3000662525426,-34.3079990497465,53,80.1079990497465,28.570679309375,0,0
25.98,50,1,25.9,-0.3,1,50.30006361825,-34.6602701698694,31,80.4602701698694,32.1208688854418,0,0
25.98,52,1,25.9,-0.3,1,52.3000611854327,-34.9988146992905,23,80.7988146992905,35.380487994217,0,0
25.98,54,1,25.9,-0.3,1,54.3000589318281,-35.3246620128889,33,81.1246620128889,35.6060983126175,0,0
25.98,56,1,25.9,-0.3,1,56.3000568383372,-35.6387299038446,31,81.4387299038446,36.5287918547653,0,0
25.98,58,1,25.9,-0.3,1,58.3000548884819,-35.9418401449268,59,81.7418401449268,36.3608982819108,0,0
25.98,60,1,25.9,-0.3,1,60.30005306797,-36.2347314289481,34,82.034731428948,37.7326918779959,0,0
25.98,62,1,25.9,-0.3,1,62.3000513643448,-36.51807020071,30,82.31807020071,38.5349955244081,0,0
