time_s,x,y,station_m,segment_id,nlos_region,serving_hawk,rssi_dbm
183.00,261.16,0.00,261.16,LOS2_galeria,LOS,H3,-36.38
184.00,263.38,0.00,263.38,LOS2_galeria,LOS,H3,-35.79
185.00,265.60,0.00,265.60,LOS2_galeria,LOS,H3,-35.19
186.00,267.82,0.00,267.82,LOS2_galeria,LOS,H3,-34.55
187.00,270.04,0.00,270.04,LOS2_galeria,LOS,H3,-33.89
188.00,272.26,0.00,272.26,LOS2_galeria,LOS,H3,-33.20
189.00,274.48,0.00,274.48,LOS2_galeria,LOS,H3,-32.47
190.00,276.70,0.00,276.70,LOS2_galeria,LOS,H3,-31.71
191.00,278.92,0.00,278.92,LOS2_galeria,LOS,H3,-30.97
192.00,281.14,0.00,281.14,LOS2_galeria,LOS,H3,-30.50
193.00,283.36,0.00,283.36,LOS2_galeria,LOS,H3,-29.99
194.00,285.58,0.00,285.58,LOS2_galeria,LOS,H3,-29.45
195.00,287.80,0.00,287.80,LOS2_galeria,LOS,H3,-28.88
196.00,290.02,0.00,290.02,LOS2_galeria,LOS,H3,-28.26
197.00,292.24,0.00,292.24,LOS2_galeria,LOS,H3,-27.59
198.00,294.46,0.00,294.46,LOS2_galeria,LOS,H3,-26.86
199.00,296.68,0.00,296.68,LOS2_galeria,LOS,H3,-26.06
200.00,298.90,0.00,298.90,LOS2_galeria,LOS,H3,-25.17
201.00,301.12,0.00,301.12,LOS2_galeria,LOS,H3,-24.18
202.00,303.34,0.00,303.34,LOS2_galeria,LOS,H3,-23.05
203.00,305.56,0.00,305.56,LOS2_galeria,LOS,H3,-21.75
204.00,307.78,0.00,307.78,LOS2_galeria,LOS,H3,-20.19
205.00,310.00,0.00,310.00,LOS2_galeria,Giro-D-RamalDesmonte,H3,-18.28
206.00,312.22,0.00,312.22,LOS2_galeria,Giro-D-RamalDesmonte,H3,-15.78
207.00,314.44,0.00,314.44,LOS2_galeria,Giro-D-RamalDesmonte,H3,-12.18
208.00,316.66,0.00,316.66,LOS2_galeria,Giro-D-RamalDesmonte,H3,-5.65
209.00,318.50,0.38,318.50,galeria_final,Giro-D-RamalDesmonte,H3,-0.62
210.00,318.50,2.60,377.00,ramal_desmonte,Transicion-Desmonte,H3,-18.51
211.00,318.50,4.82,379.22,ramal_desmonte,Transicion-Desmonte,H3,-23.60
212.00,318.50,7.04,381.44,ramal_desmonte,Transicion-Desmonte,H4,-24.86
213.00,318.50,9.26,383.66,ramal_desmonte,Transicion-Desmonte,H4,-23.82
214.00,318.50,11.48,385.88,ramal_desmonte,Transicion-Desmonte,H4,-22.64
215.00,318.50,13.70,388.10,ramal_desmonte,Transicion-Desmonte,H4,-21.26
216.00,318.50,15.92,390.32,ramal_desmonte,Transicion-Desmonte,H4,-19.60
217.00,318.50,18.14,392.54,ramal_desmonte,Transicion-Desmonte,H4,-17.53
218.00,318.50,20.36,394.76,ramal_desmonte,Transicion-Desmonte,H4,-14.75
219.00,318.50,22.58,396.98,ramal_desmonte,Transicion-Desmonte,H4,-10.52
220.00,318.50,24.80,399.20,ramal_desmonte,Transicion-Desmonte,H4,-1.41
221.00,318.50,27.02,401.42,ramal_desmonte,Transicion-Desmonte,H4,-1.56
222.00,318.50,29.24,403.64,ramal_desmonte,Transicion-Desmonte,H4,-10.57
223.00,318.50,31.46,405.86,ramal_desmonte,Transicion-Desmonte,H4,-14.78
224.00,318.50,33.68,408.08,ramal_desmonte,Transicion-Desmonte,H4,-17.55
225.00,318.50,35.90,410.30,ramal_desmonte,Transicion-Desmonte,H4,-19.62
226.00,318.50,38.12,412.52,ramal_desmonte,Transicion-Desmonte,H4,-21.28
227.00,318.50,40.34,414.74,ramal_desmonte,Transicion-Desmonte,H4,-22.65
228.00,318.50,42.56,416.96,ramal_desmonte,Transicion-Desmonte,H4,-23.83
229.00,318.50,44.78,419.18,ramal_desmonte,Transicion-Desmonte,H4,-24.87
230.00,318.50,47.00,421.40,ramal_desmonte,Transicion-Desmonte,H4,-25.78
231.00,318.50,49.22,423.62,ramal_desmonte,Transicion-Desmonte,H4,-26.61
232.00,318.50,51.44,425.84,ramal_desmonte,Transicion-Desmonte,H4,-27.36
233.00,318.50,51.80,426.20,ramal_desmonte,Transicion-Desmonte,H4,-27.47
234.00,318.50,51.80,426.20,ramal_desmonte,Transicion-Desmonte,H4,-27.47
235.00,318.50,51.80,426.20,ramal_desmonte,Transicion-Desmonte,H4,-27.47
236.00,318.50,51.80,426.20,ramal_desmonte,Transicion-Desmonte,H4,-27.47
