time_s,x,y,station_m,segment_id,nlos_region,serving_hawk,rssi_dbm
227.00,246.34,0.00,246.34,LOS2_galeria,LOS,H2,-53.48
228.00,243.01,0.00,243.01,LOS2_galeria,LOS,H2,-52.68
229.00,239.68,0.00,239.68,LOS2_galeria,LOS,H2,-51.82
230.00,236.35,0.00,236.35,LOS2_galeria,LOS,H2,-50.92
231.00,233.02,0.00,233.02,LOS2_galeria,LOS,H2,-49.95
232.00,229.69,0.00,229.69,LOS2_galeria,LOS,H2,-48.92
233.00,226.36,0.00,226.36,LOS2_galeria,LOS,H2,-47.81
234.00,223.03,0.00,223.03,LOS2_galeria,LOS,H2,-46.72
235.00,219.70,0.00,219.70,LOS2_galeria,LOS,H2,-45.99
236.00,216.37,0.00,216.37,LOS2_galeria,LOS,H2,-45.19
237.00,213.04,0.00,213.04,LOS2_galeria,LOS,H2,-44.30
238.00,209.71,0.00,209.71,LOS2_galeria,LOS,H2,-43.31
239.00,206.38,0.00,206.38,LOS2_galeria,LOS,H2,-42.18
240.00,203.05,0.00,203.05,LOS2_galeria,LOS,H2,-40.87
241.00,199.72,0.00,199.72,LOS2_galeria,LOS,H2,-39.31
242.00,196.39,0.00,196.39,LOS2_galeria,LOS,H2,-37.39
243.00,193.06,0.00,193.06,LOS2_galeria,Giro-D-RamalBP,H2,-44.88
244.00,189.73,0.00,189.73,LOS2_galeria,Giro-D-RamalBP,H2,-41.25
245.00,186.40,0.00,186.40,LOS2_galeria,Giro-D-RamalBP,H2,-34.62
246.00,183.70,0.63,183.70,LOS2_galeria,Giro-D-RamalBP,H2,-26.42
247.00,183.70,3.96,187.66,ramal_bp,Transicion-BP,H2,-37.78
248.00,183.70,7.29,190.99,ramal_bp,Transicion-BP,H2,-42.81
249.00,183.70,10.62,194.32,ramal_bp,Transicion-BP,H2,-45.92
250.00,183.70,13.95,197.65,ramal_bp,Transicion-BP,H2,-48.17
251.00,183.70,17.28,200.98,ramal_bp,Transicion-BP,CardFijo,-47.41
252.00,183.70,20.61,204.31,ramal_bp,Transicion-BP,CardFijo,-44.90
253.00,183.70,23.94,207.64,ramal_bp,Transicion-BP,CardFijo,-41.29
254.00,183.70,27.27,210.97,ramal_bp,Transicion-BP,CardFijo,-34.71
255.00,183.70,30.60,214.30,ramal_bp,Transicion-BP,CardFijo,-26.42
256.00,183.70,33.93,217.63,ramal_bp,Transicion-BP,CardFijo,-37.71
257.00,183.70,37.26,220.96,ramal_bp,Transicion-BP,CardFijo,-42.78
258.00,183.70,40.59,224.29,ramal_bp,Transicion-BP,CardFijo,-45.89
259.00,183.70,43.92,227.62,ramal_bp,Transicion-BP,CardFijo,-48.15
260.00,183.70,47.25,230.95,ramal_bp,Transicion-BP,CardFijo,-49.92
261.00,183.70,50.58,234.28,ramal_bp,Transicion-BP,CardFijo,-51.38
262.00,183.70,53.91,237.61,ramal_bp,Transicion-BP,CardFijo,-52.61
263.00,183.70,54.56,238.26,ramal_bp,Transicion-BP,CardFijo,-52.84
264.00,183.70,51.23,234.93,ramal_bp,Transicion-BP,CardFijo,-51.63
265.00,183.70,47.90,231.60,ramal_bp,Transicion-BP,CardFijo,-50.23
266.00,183.70,44.57,228.27,ramal_bp,Transicion-BP,CardFijo,-48.53
267.00,183.70,41.24,224.94,ramal_bp,Transicion-BP,CardFijo,-46.39
268.00,183.70,37.91,221.61,ramal_bp,Transicion-BP,CardFijo,-43.49
269.00,183.70,34.58,218.28,ramal_bp,Transicion-BP,CardFijo,-38.98
270.00,183.70,31.25,214.95,ramal_bp,Transicion-BP,CardFijo,-28.26
271.00,183.70,27.92,211.62,ramal_bp,Transicion-BP,CardFijo,-32.46
272.00,183.70,24.59,208.29,ramal_bp,Transicion-BP,CardFijo,-40.35
273.00,183.70,21.26,204.96,ramal_bp,Transicion-BP,CardFijo,-44.31
274.00,183.70,17.93,201.63,ramal_bp,Transicion-BP,CardFijo,-46.97
275.00,183.70,14.60,198.30,ramal_bp,Transicion-BP,H2,-48.54
276.00,183.70,11.27,194.97,ramal_bp,Transicion-BP,H2,-46.41
277.00,183.70,7.94,191.64,ramal_bp,Transicion-BP,H2,-43.52
278.00,183.70,4.61,188.31,ramal_bp,Transicion-BP,H2,-39.03
279.00,183.70,1.28,183.70,LOS2_galeria,Giro-D-RamalBP,H2,-26.42
280.00,181.65,0.00,181.65,LOS1_galeria,Giro-D-RamalBP,H2,-32.34
281.00,178.32,0.00,178.32,LOS1_galeria,Giro-D-RamalBP,H2,-40.31
282.00,174.99,0.00,174.99,LOS1_galeria,Giro-D-RamalBP,H2,-44.28
283.00,171.66,0.00,171.66,LOS1_galeria,LOS,H2,-36.95
284.00,168.33,0.00,168.33,LOS1_galeria,LOS,H2,-38.97
285.00,165.00,0.00,165.00,LOS1_galeria,LOS,H2,-40.59
286.00,161.67,0.00,161.67,LOS1_galeria,LOS,H2,-41.94
287.00,158.34,0.00,158.34,LOS1_galeria,LOS,H2,-43.10
288.00,155.01,0.00,155.01,LOS1_galeria,LOS,H2,-44.12
289.00,151.68,0.00,151.68,LOS1_galeria,LOS,H2,-45.02
290.00,148.35,0.00,148.35,LOS1_galeria,LOS,H2,-45.84
291.00,145.02,0.00,145.02,LOS1_galeria,LOS,H2,-46.58
292.00,141.69,0.00,141.69,LOS1_galeria,LOS,H2,-47.58
293.00,138.36,0.00,138.36,LOS1_galeria,LOS,H2,-48.71
294.00,135.03,0.00,135.03,LOS1_galeria,LOS,H2,-49.76
295.00,131.70,0.00,131.70,LOS1_galeria,LOS,H2,-50.73
296.00,128.37,0.00,128.37,LOS1_galeria,LOS,H2,-51.65
297.00,125.04,0.00,125.04,LOS1_galeria,LOS,H2,-52.51
298.00,121.71,0.00,121.71,LOS1_galeria,LOS,H2,-53.33
299.00,118.38,0.00,118.38,LOS1_galeria,LOS,H2,-54.10
300.00,115.05,0.00,115.05,LOS1_galeria,LOS,H1,-54.29
301.00,111.72,0.00,111.72,LOS1_galeria,LOS,H1,-53.53
302.00,108.39,0.00,108.39,LOS1_galeria,LOS,H1,-52.72
303.00,105.06,0.00,105.06,LOS1_galeria,LOS,H1,-51.87
304.00,101.73,0.00,101.73,LOS1_galeria,LOS,H1,-50.97
305.00,98.40,0.00,98.40,LOS1_galeria,LOS,H1,-50.01
306.00,95.07,0.00,95.07,LOS1_galeria,LOS,H1,-48.98
307.00,91.74,0.00,91.74,LOS1_galeria,LOS,H1,-47.87
308.00,88.41,0.00,88.41,LOS1_galeria,LOS,H1,-46.76
309.00,85.08,0.00,85.08,LOS1_galeria,LOS,H1,-46.03
