time_s,x,y,station_m,segment_id,nlos_region,serving_hawk,rssi_dbm
252.00,318.50,51.80,426.20,ramal_desmonte,Transicion-Desmonte,H3,-54.28
253.00,318.50,51.80,426.20,ramal_desmonte,Transicion-Desmonte,H3,-54.28
254.00,318.50,51.80,426.20,ramal_desmonte,Transicion-Desmonte,H3,-54.28
255.00,318.50,51.80,426.20,ramal_desmonte,Transicion-Desmonte,H3,-54.28
256.00,318.50,51.80,426.20,ramal_desmonte,Transicion-Desmonte,H3,-54.28
257.00,318.50,51.80,426.20,ramal_desmonte,Transicion-Desmonte,H3,-54.28
258.00,318.50,51.80,426.20,ramal_desmonte,Transicion-Desmonte,H3,-54.28
259.00,318.50,51.80,426.20,ramal_desmonte,Transicion-Desmonte,H3,-54.28
260.00,318.50,51.80,426.20,ramal_desmonte,Transicion-Desmonte,H3,-54.28
261.00,318.50,51.80,426.20,ramal_desmonte,Transicion-Desmonte,H3,-54.28
262.00,318.50,51.80,426.20,ramal_desmonte,Transicion-Desmonte,H3,-54.28
263.00,318.50,49.94,424.34,ramal_desmonte,Transicion-Desmonte,H3,-53.74
264.00,318.50,47.72,422.12,ramal_desmonte,Transicion-Desmonte,H3,-53.07
265.00,318.50,45.50,419.90,ramal_desmonte,Transicion-Desmonte,H3,-52.36
266.00,318.50,43.28,417.68,ramal_desmonte,Transicion-Desmonte,H3,-51.62
267.00,318.50,41.06,415.46,ramal_desmonte,Transicion-Desmonte,H3,-50.85
268.00,318.50,38.84,413.24,ramal_desmonte,Transicion-Desmonte,H3,-50.22
269.00,318.50,36.62,411.02,ramal_desmonte,Transicion-Desmonte,H3,-49.73
270.00,318.50,34.40,408.80,ramal_desmonte,Transicion-Desmonte,H3,-49.22
271.00,318.50,32.18,406.58,ramal_desmonte,Transicion-Desmonte,H3,-48.67
272.00,318.50,29.96,404.36,ramal_desmonte,Transicion-Desmonte,H3,-48.08
273.00,318.50,27.74,402.14,ramal_desmonte,Transicion-Desmonte,H3,-47.44
274.00,318.50,25.52,399.92,ramal_desmonte,Transicion-Desmonte,H3,-46.75
275.00,318.50,23.30,397.70,ramal_desmonte,Transicion-Desmonte,H3,-46.00
276.00,318.50,21.08,395.48,ramal_desmonte,Transicion-Desmonte,H3,-45.17
277.00,318.50,18.86,393.26,ramal_desmonte,Transicion-Desmonte,H3,-44.26
278.00,318.50,16.64,391.04,ramal_desmonte,Transicion-Desmonte,H3,-43.22
279.00,318.50,14.42,388.82,ramal_desmonte,Transicion-Desmonte,H3,-42.04
280.00,318.50,12.20,386.60,ramal_desmonte,Transicion-Desmonte,H3,-40.66
281.00,318.50,9.98,384.38,ramal_desmonte,Transicion-Desmonte,H3,-39.00
282.00,318.50,7.76,382.16,ramal_desmonte,Transicion-Desmonte,H3,-36.93
283.00,318.50,5.54,379.94,ramal_desmonte,Transicion-Desmonte,H3,-34.15
284.00,318.50,3.32,377.72,ramal_desmonte,Transicion-Desmonte,H3,-29.92
285.00,318.50,1.10,318.50,galeria_final,Giro-D-RamalDesmonte,H3,-10.02
286.00,317.38,0.00,317.38,LOS2_galeria,Giro-D-RamalDesmonte,H3,-10.96
287.00,315.16,0.00,315.16,LOS2_galeria,Giro-D-RamalDesmonte,H3,-19.97
288.00,312.94,0.00,312.94,LOS2_galeria,Giro-D-RamalDesmonte,H3,-24.18
289.00,310.72,0.00,310.72,LOS2_galeria,Giro-D-RamalDesmonte,H3,-26.95
290.00,308.50,0.00,308.50,LOS2_galeria,LOS,H3,-29.02
291.00,306.28,0.00,306.28,LOS2_galeria,LOS,H3,-30.68
292.00,304.06,0.00,304.06,LOS2_galeria,LOS,H3,-32.05
293.00,301.84,0.00,301.84,LOS2_galeria,LOS,H3,-33.23
294.00,299.62,0.00,299.62,LOS2_galeria,LOS,H3,-34.27
295.00,297.40,0.00,297.40,LOS2_galeria,LOS,H3,-35.18
296.00,295.18,0.00,295.18,LOS2_galeria,LOS,H3,-36.01
297.00,292.96,0.00,292.96,LOS2_galeria,LOS,H3,-36.76
298.00,290.74,0.00,290.74,LOS2_galeria,LOS,H3,-37.45
299.00,288.52,0.00,288.52,LOS2_galeria,LOS,H3,-38.08
300.00,286.30,0.00,286.30,LOS2_galeria,LOS,H3,-38.67
301.00,284.08,0.00,284.08,LOS2_galeria,LOS,H3,-39.22
302.00,281.86,0.00,281.86,LOS2_galeria,LOS,H3,-39.74
303.00,279.64,0.00,279.64,LOS2_galeria,LOS,H3,-40.22
304.00,277.42,0.00,277.42,LOS2_galeria,LOS,H3,-40.85
305.00,275.20,0.00,275.20,LOS2_galeria,LOS,H3,-41.63
306.00,272.98,0.00,272.98,LOS2_galeria,LOS,H3,-42.37
307.00,270.76,0.00,270.76,LOS2_galeria,LOS,H3,-43.07
308.00,268.54,0.00,268.54,LOS2_galeria,LOS,H3,-43.74
309.00,266.32,0.00,266.32,LOS2_galeria,LOS,H3,-44.39
