-57.6,-57.1,-54.6,-46.6,-61.9,-60.9,-47.7,-71.4,-70.3,-61.6,-67.8,-73.6
-57.6,-57.1,-54.6,-46.6,-61.9,-60.9,-47.7,-71.4,-70.3,-61.6,-67.8,-73.6
-57.6,-57.1,-54.6,-46.6,-61.9,-60.9,-47.7,-71.4,-70.3,-61.6,-67.8,-73.6
-57.6,-57.1,-54.6,-46.6,-61.9,-60.9,-47.7,-71.4,-70.3,-61.6,-67.8,-73.6
-57.6,-57.1,-54.6,-46.6,-61.9,-60.9,-47.7,-71.4,-70.3,-61.6,-67.8,-73.6
-57.6,-57.1,-54.6,-46.6,-61.9,-60.9,-47.7,-71.4,-70.3,-61.6,-67.8,-73.6
-57.5,-57.0,-54.5,-46.5,-61.9,-60.8,-47.4,-71.3,-70.2,-61.5,-67.7,-73.5
-57.3,-56.7,-54.2,-45.9,-61.7,-60.4,-46.7,-71.1,-70.0,-61.1,-67.5,-73.3
-57.0,-56.5,-53.9,-45.3,-61.5,-59.9,-45.9,-70.9,-69.8,-60.7,-67.2,-73.1
-56.7,-56.2,-53.5,-44.7,-61.3,-59.5,-45.0,-70.7,-69.5,-60.2,-66.9,-73.0
